version,direction,id,candidate,clause_count,dependency_depth,mean_dependency_distance,max_dependency_distance,normalized_dependency_distance,nominalization_ratio,modifier_density,coordination_count,passive_or_beishi_count,sentence_compression_ratio,token_count,sentence_count,avg_sentence_length,clause_count_native_z,dependency_depth_native_z,mean_dependency_distance_native_z,max_dependency_distance_native_z,normalized_dependency_distance_native_z,nominalization_ratio_native_z,modifier_density_native_z,coordination_count_native_z,passive_or_beishi_count_native_z,sentence_compression_ratio_native_z,token_count_native_z,sentence_count_native_z,avg_sentence_length_native_z
claude-version,EC,164,B,11.0,5.0,3.946237,25.0,0.042433,0.560897,0.447917,4.0,2.0,1.869565,96.0,3.0,32.0,3.010234205,0.516414992,0.106261503,0.530585736,-2.47738453,0.455302458,0.987285101,0.871628909,1.738520305,-1.912580355,6.570415472,19.608052568,0.448213078
claude-version,EC,164,C,10.0,5.0,3.764045,21.0,0.042293,0.536301,0.478261,3.0,2.0,1.855072,92.0,3.0,30.666667,2.55596894,0.516414992,-0.064754067,0.122050039,-2.480391513,0.25214039,1.278057012,0.491270684,1.738520305,-1.916468679,6.186611587,19.608052568,0.319917633
claude-version,EC,165,A,8.0,5.0,4.296875,22.0,0.067139,0.5125,0.447761,3.0,4.0,1.796296,67.0,3.0,22.333333,1.64743841,0.516414992,0.43538988,0.224183963,-1.946738099,0.055544993,0.985790229,0.491270684,4.109984367,-1.932237681,3.787837304,19.608052568,-0.481929161
claude-version,EC,165,B,13.0,6.0,3.797101,28.0,0.05503,0.52541,0.388889,4.0,2.0,2.092593,72.0,3.0,24.0,3.918764735,1.384631187,-0.033725862,0.836987508,-2.206820574,0.162181125,0.421648258,0.871628909,1.738520305,-1.852744216,4.267592161,19.608052568,-0.321559783
claude-version,EC,165,C,12.0,5.0,3.409091,28.0,0.051653,0.497541,0.391304,3.0,3.0,1.87037,69.0,3.0,23.0,3.46449947,0.516414992,-0.397933682,0.836987508,-2.279353279,-0.068015804,0.444790038,0.491270684,2.924252336,-1.912364382,3.979739247,19.608052568,-0.417781391
claude-version,EC,166,A,10.0,7.0,3.532468,24.0,0.045876,0.506818,0.4125,7.0,3.0,1.642857,80.0,3.0,26.666667,2.55596894,2.252847381,-0.282125151,0.428451812,-2.403434249,0.008611879,0.647901079,2.012703584,2.924252336,-1.973403801,5.035199931,19.608052568,-0.064968797
claude-version,EC,166,B,8.0,7.0,4.151163,27.0,0.048269,0.477027,0.426966,4.0,3.0,1.885714,89.0,3.0,29.666667,1.64743841,2.252847381,0.298616472,0.734853584,-2.352036333,-0.2374607,0.786521777,0.871628909,2.924252336,-1.908247743,5.898758673,19.608052568,0.223696025
claude-version,EC,166,C,9.0,7.0,3.788732,26.0,0.053362,0.520492,0.432432,6.0,3.0,1.614286,74.0,3.0,24.666667,2.101703675,2.252847381,-0.041581472,0.63271966,-2.242646619,0.121558623,0.838899818,1.632345359,2.924252336,-1.981069109,4.459494104,19.608052568,-0.257412013
claude-version,EC,167,A,11.0,7.0,3.0375,16.0,0.037969,0.392647,0.309524,0.0,3.0,1.131868,84.0,4.0,21.0,3.010234205,2.252847381,-0.746729713,-0.388619581,-2.573264303,-0.934436439,-0.338868243,-0.649803992,2.924252336,-2.110496941,5.419003817,29.461345316,-0.610224606
claude-version,EC,167,B,14.0,6.0,3.817073,27.0,0.04655,0.365217,0.27907,0.0,2.0,1.164835,86.0,4.0,21.5,4.37303,1.384631187,-0.014979029,0.734853584,-2.388957777,-1.161007244,-0.630694231,-0.649803992,1.738520305,-2.101652231,5.610905759,29.461345316,-0.562113802
claude-version,EC,167,C,15.0,7.0,4.233333,47.0,0.047037,0.335897,0.290323,0.0,3.0,1.32967,93.0,3.0,31.0,4.827295265,2.252847381,0.375745816,2.777532066,-2.378497775,-1.40318938,-0.522862162,-0.649803992,2.924252336,-2.057428681,6.282562558,19.608052568,0.35199147
claude-version,EC,168,A,22.0,8.0,4.178571,42.0,0.049745,0.37973,0.284091,13.0,3.0,1.898551,88.0,4.0,22.0,8.00715212,3.121063576,0.324343149,2.266862445,-2.32033415,-1.04113039,-0.582580411,4.294852935,2.924252336,-1.904803707,5.802807702,29.461345316,-0.514002998
claude-version,EC,168,B,17.0,7.0,3.623529,33.0,0.04263,0.397973,0.318182,7.0,5.0,1.927536,88.0,3.0,29.333333,5.735825795,2.252847381,-0.196650219,1.347657129,-2.473153277,-0.890443872,-0.255902807,2.012703584,5.295716399,-1.897027327,5.802807702,19.608052568,0.191622092
claude-version,EC,168,C,14.0,6.0,3.807229,35.0,0.04587,0.441781,0.325581,13.0,1.0,1.84058,86.0,3.0,28.666667,4.37303,1.384631187,-0.024219156,1.551924977,-2.403563119,-0.528591381,-0.18500176,4.294852935,0.552788273,-1.920356735,5.610905759,19.608052568,0.127474418
claude-version,EC,169,A,11.0,5.0,4.512195,30.0,0.055027,0.494203,0.4,6.0,0.0,1.6,85.0,3.0,28.333333,3.010234205,0.516414992,0.637501237,1.041255356,-2.20688501,-0.095587563,0.52811961,1.632345359,-0.632943758,-1.984901897,5.514954788,19.608052568,0.095400484
claude-version,EC,169,B,12.0,7.0,3.988095,36.0,0.047477,0.474667,0.413793,5.0,1.0,1.666667,87.0,3.0,29.0,3.46449947,2.252847381,0.145551756,1.654058901,-2.36904726,-0.256954214,0.660291274,1.251987134,0.552788273,-1.967015821,5.706856731,19.608052568,0.159548255
claude-version,EC,169,C,13.0,5.0,4.222222,40.0,0.052126,0.538732,0.380952,9.0,1.0,1.56,84.0,3.0,28.0,3.918764735,0.516414992,0.365316412,2.062594597,-2.269193975,0.272220362,0.345591817,2.773420035,0.552788273,-1.995633489,5.419003817,19.608052568,0.063326647
claude-version,EC,170,A,6.0,4.0,3.761905,21.0,0.044785,0.423288,0.425287,0.0,1.0,1.676056,87.0,3.0,29.0,0.73890788,-0.351801202,-0.06676279,0.122050039,-2.426867231,-0.68134289,0.77043273,-0.649803992,0.552788273,-1.964496848,5.706856731,19.608052568,0.159548255
claude-version,EC,170,B,8.0,5.0,3.731183,34.0,0.04012,0.464815,0.510417,0.0,3.0,1.985915,96.0,3.0,32.0,1.64743841,0.516414992,-0.095600172,1.449791053,-2.527064171,-0.338331377,1.586192445,-0.649803992,2.924252336,-1.881364836,6.570415472,19.608052568,0.448213078
claude-version,EC,170,C,10.0,5.0,3.85,33.0,0.048125,0.419403,0.445783,0.0,3.0,1.549296,83.0,3.0,27.666667,2.55596894,0.516414992,0.015928089,1.347657129,-2.355129228,-0.713432849,0.966836009,-0.649803992,2.924252336,-1.998505264,5.323052845,19.608052568,0.03125281
claude-version,EC,171,A,9.0,6.0,3.630137,29.0,0.049728,0.48806,0.342105,0.0,0.0,1.432432,76.0,3.0,25.333333,2.101703675,1.384631187,-0.190447582,0.939121432,-2.320699283,-0.14632852,-0.026660241,-0.649803992,-0.632943758,-2.029858684,4.651396046,19.608052568,-0.193264338
claude-version,EC,171,B,13.0,6.0,3.728571,30.0,0.053265,0.465873,0.375,0.0,0.0,1.391892,72.0,2.0,36.0,3.918764735,1.384631187,-0.098051941,1.041255356,-2.244730028,-0.329592335,0.288556673,-0.649803992,-0.632943758,-2.040735152,4.267592161,9.75475982,0.833099508
claude-version,EC,171,C,12.0,6.0,4.35,42.0,0.054375,0.498649,0.378049,0.0,1.0,1.621622,82.0,2.0,41.0,3.46449947,1.384631187,0.485255967,2.266862445,-2.220888955,-0.058863764,0.317773768,-0.649803992,0.552788273,-1.979100935,5.227101874,9.75475982,1.314207547
claude-version,EC,172,A,15.0,5.0,4.673267,52.0,0.04627,0.458108,0.375,13.0,4.0,2.16129,104.0,3.0,34.666667,4.827295265,0.516414992,0.788692397,3.288201686,-2.394971742,-0.393730954,0.288556673,4.294852935,4.109984367,-1.834313511,7.338023243,19.608052568,0.704804064
claude-version,EC,172,B,19.0,6.0,4.471154,48.0,0.042992,0.528481,0.383178,16.0,5.0,2.370968,107.0,3.0,35.666667,6.644356325,1.384631187,0.598977867,2.87966599,-2.46537808,0.187547474,0.366922501,5.435927611,5.295716399,-1.778059041,7.625876157,19.608052568,0.801025671
claude-version,EC,172,C,15.0,6.0,3.897959,45.0,0.039775,0.505263,0.376238,12.0,1.0,2.193548,101.0,3.0,33.666667,4.827295265,1.384631187,0.06094508,2.573264218,-2.534474234,-0.004232364,0.300419829,3.91449471,0.552788273,-1.825659019,7.050170329,19.608052568,0.608582456
claude-version,EC,173,A,10.0,5.0,4.2,27.0,0.07,0.538462,0.322581,3.0,1.0,1.266667,62.0,2.0,31.0,2.55596894,0.516414992,0.344457604,0.734853584,-1.885288271,0.269990172,-0.213749312,0.491270684,0.552788273,-2.074331744,3.308082448,9.75475982,0.35199147
claude-version,EC,173,B,9.0,6.0,3.878378,23.0,0.052411,0.598462,0.428571,3.0,0.0,1.493333,77.0,3.0,25.666667,2.101703675,1.384631187,0.042565262,0.326317888,-2.263072619,0.765587995,0.801901718,0.491270684,-0.632943758,-2.013519566,4.747347017,19.608052568,-0.161190405
claude-version,EC,173,C,8.0,5.0,3.864865,23.0,0.052228,0.536364,0.38961,3.0,0.0,1.426667,77.0,3.0,25.666667,1.64743841,0.516414992,0.029881207,0.326317888,-2.267003174,0.252660768,0.428557253,0.491270684,-0.632943758,-2.031405374,4.747347017,19.608052568,-0.161190405
claude-version,EC,174,A,9.0,8.0,3.693548,20.0,0.059573,0.537255,0.307692,0.0,1.0,2.040816,65.0,3.0,21.666667,2.101703675,3.121063576,-0.130926481,0.019916115,-2.109244004,0.260020395,-0.356423415,-0.649803992,0.552788273,-1.866635457,3.595935362,19.608052568,-0.546076836
claude-version,EC,174,B,8.0,6.0,3.722222,25.0,0.06893,0.566304,0.245614,0.0,0.0,1.795918,57.0,3.0,19.0,1.64743841,1.384631187,-0.104011466,0.530585736,-1.908270206,0.499964082,-0.951286937,-0.649803992,-0.632943758,-1.932339095,2.828327591,19.608052568,-0.802667821
claude-version,EC,174,C,7.0,5.0,3.694915,21.0,0.062626,0.606522,0.354839,1.0,0.0,2.020408,62.0,3.0,20.666667,1.193173145,0.516414992,-0.129643339,0.122050039,-2.043670316,0.832163303,0.095363537,-0.269445767,-0.632943758,-1.872110716,3.308082448,19.608052568,-0.642298443
claude-version,EC,175,A,12.0,6.0,5.79661,59.0,0.098248,0.582653,0.366667,6.0,1.0,1.508197,60.0,1.0,60.0,3.46449947,1.384631187,1.843124771,4.003139155,-1.278565192,0.635006228,0.208705554,1.632345359,0.552788273,-2.009531706,3.116180505,-0.098532927,3.142418092
claude-version,EC,175,B,12.0,6.0,6.37931,58.0,0.109988,0.528723,0.322034,5.0,1.0,1.377049,59.0,1.0,59.0,3.46449947,1.384631187,2.39007948,3.901005231,-1.026408262,0.189546385,-0.218990949,1.251987134,0.552788273,-2.044717378,3.020229534,-0.098532927,3.046196484
claude-version,EC,175,C,11.0,5.0,3.517241,16.0,0.060642,0.539362,0.433333,3.0,0.0,1.491803,60.0,2.0,30.0,3.010234205,0.516414992,-0.296418062,-0.388619581,-2.086283548,0.277424139,0.847533666,0.491270684,-0.632943758,-2.013930049,3.116180505,9.75475982,0.255769863
claude-version,EC,176,A,11.0,4.0,3.677778,27.0,0.040864,0.540789,0.494624,0.0,1.0,1.792208,93.0,3.0,31.0,3.010234205,-0.351801202,-0.145729083,0.734853584,-2.511084209,0.289211107,1.434855746,-0.649803992,0.552788273,-1.93333445,6.282562558,19.608052568,0.35199147
claude-version,EC,176,B,11.0,6.0,3.329412,29.0,0.03917,0.508667,0.494382,0.0,1.0,1.675325,89.0,4.0,22.25,3.010234205,1.384631187,-0.472724834,0.939121432,-2.547468692,0.023884552,1.432536777,-0.649803992,0.552788273,-1.964692967,5.898758673,29.461345316,-0.489947597
claude-version,EC,176,C,13.0,6.0,3.571429,24.0,0.036443,0.484118,0.470588,1.0,1.0,1.961039,102.0,4.0,25.5,3.918764735,1.384631187,-0.245554184,0.428451812,-2.606040409,-0.178889297,1.204530356,-0.269445767,0.552788273,-1.888038813,7.1461213,29.461345316,-0.177227372
claude-version,EC,177,A,10.0,5.0,4.9625,29.0,0.062031,0.5625,0.46988,3.0,2.0,1.830769,83.0,3.0,27.666667,2.55596894,0.516414992,1.060182618,0.939121432,-2.05644999,0.46854318,1.197745933,0.491270684,1.738520305,-1.922988927,5.323052845,19.608052568,0.03125281
claude-version,EC,177,B,12.0,6.0,4.58427,44.0,0.051509,0.571795,0.478261,3.0,2.0,2.0,92.0,3.0,30.666667,3.46449947,1.384631187,0.705154851,2.471130294,-2.282446175,0.545319542,1.278057012,0.491270684,1.738520305,-1.877585974,6.186611587,19.608052568,0.319917633
claude-version,EC,177,C,12.0,5.0,3.917808,30.0,0.053669,0.512308,0.421053,1.0,2.0,1.646154,76.0,3.0,25.333333,3.46449947,0.516414992,0.079576458,1.041255356,-2.236052736,0.05395908,0.729860351,-0.269445767,1.738520305,-1.972519249,4.651396046,19.608052568,-0.193264338
claude-version,EC,178,A,10.0,6.0,4.192308,39.0,0.053748,0.551493,0.444444,6.0,1.0,1.17,81.0,3.0,27.0,2.55596894,1.384631187,0.337237464,1.960460673,-2.234355939,0.377625759,0.954005018,1.632345359,0.552788273,-2.100266514,5.131150903,19.608052568,-0.03289496
claude-version,EC,178,B,10.0,6.0,3.848101,22.0,0.04871,0.545588,0.426829,3.0,1.0,1.19,82.0,3.0,27.333333,2.55596894,1.384631187,0.014145582,0.224183963,-2.342564339,0.328850673,0.785208972,0.491270684,0.552788273,-2.094900718,5.227101874,19.608052568,-0.000821123
claude-version,EC,178,C,10.0,7.0,4.762887,47.0,0.049102,0.513529,0.46,9.0,1.0,1.44,100.0,3.0,33.333333,2.55596894,2.252847381,0.872814726,2.777532066,-2.334144789,0.064044496,1.10307066,2.773420035,0.552788273,-2.027828266,6.954219358,19.608052568,0.576508523
claude-version,EC,179,A,17.0,7.0,3.766423,29.0,0.027492,0.440984,0.425532,1.0,2.0,1.815534,141.0,4.0,35.25,5.735825795,2.252847381,-0.062521943,0.939121432,-2.798293959,-0.535174572,0.772780447,-0.269445767,1.738520305,-1.927076322,10.888209182,29.461345316,0.760933303
claude-version,EC,179,B,16.0,5.0,3.357143,24.0,0.029974,0.489286,0.444444,1.0,0.0,1.407767,117.0,5.0,23.4,5.28156053,0.516414992,-0.446694971,0.428451812,-2.744984461,-0.136201805,0.954005018,-0.269445767,-0.632943758,-2.036476052,8.58538587,39.314638064,-0.379292748
claude-version,EC,179,C,15.0,5.0,3.98374,32.0,0.032388,0.487156,0.448819,0.0,2.0,1.582524,127.0,4.0,31.75,4.827295265,0.516414992,0.14146391,1.245523204,-2.693135498,-0.153795527,0.995928532,-0.649803992,1.738520305,-1.98959053,9.544895583,29.461345316,0.424157676
claude-version,EC,180,A,10.0,6.0,3.936709,19.0,0.049832,0.471739,0.385542,1.0,3.0,1.870968,83.0,4.0,20.75,2.55596894,1.384631187,0.097317991,-0.082217809,-2.318465525,-0.281139388,0.389575572,-0.269445767,2.924252336,-1.912203945,5.323052845,29.461345316,-0.634280008
claude-version,EC,180,B,8.0,4.0,3.164557,18.0,0.040058,0.491304,0.445783,1.0,3.0,1.887097,83.0,4.0,20.75,1.64743841,-0.351801202,-0.627466929,-0.184351733,-2.528395834,-0.119533198,0.966836009,-0.269445767,2.924252336,-1.907876698,5.323052845,29.461345316,-0.634280008
claude-version,EC,180,C,8.0,6.0,4.0625,23.0,0.050781,0.482143,0.39759,1.0,3.0,2.0,83.0,3.0,27.666667,1.64743841,1.384631187,0.215392437,0.326317888,-2.298082482,-0.195202725,0.505025743,-0.269445767,2.924252336,-1.877585974,5.323052845,19.608052568,0.03125281
claude-version,EC,181,A,14.0,5.0,4.645161,40.0,0.049948,0.575641,0.431579,12.0,3.0,1.885714,95.0,2.0,47.5,4.37303,0.516414992,0.762310539,2.062594597,-2.315974026,0.577087363,0.83072593,3.91449471,2.924252336,-1.908247743,6.474464501,9.75475982,1.939647996
claude-version,EC,181,B,16.0,6.0,5.032258,33.0,0.05411,0.48141,0.368421,14.0,5.0,1.928571,95.0,2.0,47.5,5.28156053,1.384631187,1.125661366,1.347657129,-2.226580743,-0.201257279,0.22551329,4.675211161,5.295716399,-1.896749647,6.474464501,9.75475982,1.939647996
claude-version,EC,181,C,15.0,5.0,5.306931,33.0,0.052544,0.45814,0.349515,15.0,6.0,2.1,103.0,2.0,51.5,4.827295265,0.516414992,1.383484759,1.347657129,-2.260215986,-0.393466635,0.044346214,5.055569386,6.48144843,-1.850756993,7.242072272,9.75475982,2.324534427
claude-version,EC,182,A,12.0,6.0,3.954545,34.0,0.044938,0.550667,0.483516,8.0,1.0,1.909091,91.0,3.0,30.333333,3.46449947,1.384631187,0.114059855,1.449791053,-2.423581029,0.370803029,1.328413142,2.39306181,0.552788273,-1.901975932,6.090660616,19.608052568,0.2878437
claude-version,EC,182,B,14.0,5.0,3.394737,26.0,0.044668,0.516154,0.455696,7.0,0.0,1.606061,79.0,3.0,26.333333,4.37303,0.516414992,-0.411407147,0.63271966,-2.429380209,0.085726901,1.061827505,2.012703584,-0.632943758,-1.983275793,4.93924896,19.608052568,-0.097042731
claude-version,EC,182,C,13.0,5.0,3.833333,37.0,0.042593,0.520513,0.505376,7.0,6.0,1.939394,93.0,3.0,31.0,3.918764735,0.516414992,0.000283513,1.756192825,-2.473947979,0.121732083,1.537886974,2.012703584,6.48144843,-1.893845946,6.282562558,19.608052568,0.35199147
claude-version,EC,183,A,7.0,4.0,3.625,23.0,0.050347,0.553125,0.506667,2.0,1.0,1.622951,75.0,3.0,25.0,1.193173145,-0.351801202,-0.195269456,0.326317888,-2.307404126,0.39110602,1.550258004,0.110912458,0.552788273,-1.978744378,4.555445075,19.608052568,-0.225338176
claude-version,EC,183,B,9.0,5.0,4.042254,23.0,0.056933,0.564286,0.424658,3.0,0.0,1.52459,73.0,2.0,36.5,2.101703675,0.516414992,0.196388413,0.326317888,-2.165947096,0.483295475,0.764405327,0.491270684,-0.632943758,-2.005133632,4.363543132,9.75475982,0.881210312
claude-version,EC,183,C,5.0,5.0,3.934211,24.0,0.051766,0.573881,0.448718,1.0,2.0,1.688525,78.0,2.0,39.0,0.284642615,0.516414992,0.094973229,0.428451812,-2.276926215,0.562549827,0.994960698,-0.269445767,1.738520305,-1.961151542,4.843297989,9.75475982,1.121764331
claude-version,EC,184,A,18.0,5.0,3.962963,27.0,0.036694,0.515054,0.392857,1.0,2.0,1.645833,112.0,4.0,28.0,6.19009106,0.516414992,0.121961459,0.734853584,-2.600649319,0.076640941,0.459671688,-0.269445767,1.738520305,-1.97260537,8.105631013,29.461345316,0.063326647
claude-version,EC,184,B,17.0,7.0,4.418803,38.0,0.037768,0.480097,0.4,1.0,1.0,1.770833,120.0,3.0,40.0,5.735825795,2.252847381,0.549838299,1.858326749,-2.577581471,-0.212102611,0.52811961,-0.269445767,0.552788273,-1.939069145,8.873238784,19.608052568,1.217985939
claude-version,EC,184,C,19.0,7.0,4.982759,39.0,0.042955,0.499038,0.420168,1.0,0.0,1.802083,119.0,3.0,39.666667,6.644356325,2.252847381,1.079198845,1.960460673,-2.466172783,-0.055650638,0.721379823,-0.269445767,-0.632943758,-1.930685088,8.777287813,19.608052568,1.185912102
claude-version,EC,185,A,10.0,5.0,3.826923,22.0,0.073595,0.617021,0.388889,8.0,1.0,1.262295,54.0,2.0,27.0,2.55596894,0.516414992,-0.00573327,0.224183963,-1.808073266,0.918884662,0.421648258,2.39306181,0.552788273,-2.075504707,2.540474677,9.75475982,-0.03289496
claude-version,EC,185,B,7.0,6.0,3.860465,19.0,0.089778,0.624359,0.355556,2.0,1.0,1.098361,45.0,2.0,22.5,1.193173145,1.384631187,0.025751121,-0.082217809,-1.460487611,0.979496276,0.102234202,0.110912458,0.552788273,-2.119486528,1.676915935,9.75475982,-0.465892195
claude-version,EC,185,C,9.0,6.0,4.207547,23.0,0.079388,0.587,0.4,7.0,1.0,1.393443,55.0,2.0,27.5,2.101703675,1.384631187,0.351541639,0.326317888,-1.683648641,0.670912291,0.52811961,2.012703584,0.552788273,-2.040319035,2.636425649,9.75475982,0.015215844
claude-version,EC,186,A,12.0,6.0,4.842697,46.0,0.054412,0.556944,0.406593,9.0,0.0,1.585366,91.0,2.0,45.5,3.46449947,1.384631187,0.947728842,2.675398142,-2.220094253,0.422650821,0.591297148,2.773420035,-0.632943758,-1.98882805,6.090660616,9.75475982,1.747204781
claude-version,EC,186,B,10.0,6.0,4.688312,38.0,0.060887,0.610156,0.379747,3.0,1.0,1.414634,79.0,2.0,39.5,2.55596894,1.384631187,0.802814473,1.858326749,-2.081021329,0.862180011,0.334044883,0.491270684,0.552788273,-2.034633706,4.93924896,9.75475982,1.169875135
claude-version,EC,186,C,13.0,7.0,5.465909,48.0,0.062113,0.565714,0.422222,8.0,1.0,1.54878,90.0,2.0,45.0,3.918764735,2.252847381,1.532710373,2.87966599,-2.054688757,0.495090703,0.741062314,2.39306181,0.552788273,-1.998643701,5.994709645,9.75475982,1.699093977
claude-version,EC,187,A,7.0,5.0,3.884058,29.0,0.056291,0.506897,0.352113,1.0,0.0,1.426471,71.0,2.0,35.5,1.193173145,0.516414992,0.047896827,0.939121432,-2.179736257,0.009264417,0.069241595,-0.269445767,-0.632943758,-2.031457959,4.17164119,9.75475982,0.784988705
claude-version,EC,187,B,8.0,5.0,3.9,24.0,0.065,0.487755,0.31746,0.0,0.0,1.235294,63.0,3.0,21.0,1.64743841,0.516414992,0.062860877,0.428451812,-1.99268049,-0.148847809,-0.262821384,-0.649803992,-0.632943758,-2.0827488,3.404033419,19.608052568,-0.610224606
claude-version,EC,187,C,7.0,5.0,3.919355,30.0,0.063215,0.581481,0.359375,0.0,0.0,1.308824,64.0,2.0,32.0,1.193173145,0.516414992,0.081028559,1.041255356,-2.031019512,0.625325551,0.138829837,-0.649803992,-0.632943758,-2.06302145,3.49998439,9.75475982,0.448213078
claude-version,EC,188,A,12.0,5.0,4.011905,24.0,0.047761,0.486806,0.425287,3.0,2.0,1.5,87.0,3.0,29.0,3.46449947,0.516414992,0.167901149,0.428451812,-2.362947382,-0.156686515,0.77043273,0.491270684,1.738520305,-2.011730878,5.706856731,19.608052568,0.159548255
claude-version,EC,188,B,11.0,6.0,4.301205,29.0,0.051822,0.503571,0.418605,3.0,3.0,1.447368,86.0,3.0,28.666667,3.010234205,1.384631187,0.439454259,0.939121432,-2.275723422,-0.018208223,0.706402348,0.491270684,2.924252336,-2.025851507,5.610905759,19.608052568,0.127474418
claude-version,EC,188,C,14.0,7.0,4.574468,25.0,0.048665,0.488889,0.443299,3.0,3.0,1.697368,97.0,3.0,32.333333,4.37303,2.252847381,0.695954147,0.530585736,-2.343530869,-0.13948101,0.943033035,0.491270684,2.924252336,-1.958779055,6.666366444,19.608052568,0.480286915
claude-version,EC,189,A,13.0,6.0,4.347826,34.0,0.037807,0.45396,0.453782,0.0,5.0,1.752688,119.0,4.0,29.75,3.918764735,1.384631187,0.483215329,1.449791053,-2.576743811,-0.427993283,1.043486566,-0.649803992,5.295716399,-1.943937263,8.777287813,29.461345316,0.231714461
claude-version,EC,189,B,12.0,6.0,4.360825,29.0,0.044957,0.476829,0.455446,0.0,1.0,1.483871,101.0,4.0,25.25,3.46449947,1.384631187,0.495416916,0.939121432,-2.423172938,-0.239096173,1.059431876,-0.649803992,0.552788273,-2.016058124,7.050170329,29.461345316,-0.201282774
claude-version,EC,189,C,12.0,5.0,4.119565,24.0,0.044778,0.503289,0.395833,0.0,0.0,1.419355,96.0,4.0,24.0,3.46449947,0.516414992,0.268956828,0.428451812,-2.42701758,-0.020537533,0.48818926,-0.649803992,-0.632943758,-2.033367109,6.570415472,29.461345316,-0.321559783
claude-version,EC,190,A,10.0,5.0,3.30137,24.0,0.045224,0.415789,0.38961,3.0,1.0,1.342857,77.0,4.0,19.25,2.55596894,0.516414992,-0.499046619,0.428451812,-2.417438194,-0.743284358,0.428557253,0.491270684,0.552788273,-2.053890743,4.747347017,29.461345316,-0.77861242
claude-version,EC,190,B,9.0,5.0,3.057971,15.0,0.044318,0.458182,0.361111,9.0,1.0,1.271429,72.0,3.0,24.0,2.101703675,0.516414992,-0.727514491,-0.490753505,-2.436897664,-0.393119716,0.155465087,2.773420035,0.552788273,-2.073054148,4.267592161,19.608052568,-0.321559783
claude-version,EC,190,C,11.0,5.0,3.464789,20.0,0.0488,0.427966,0.364865,9.0,2.0,1.371429,74.0,3.0,24.666667,3.010234205,0.516414992,-0.345652434,0.019916115,-2.340631279,-0.64270278,0.191437858,2.773420035,1.738520305,-2.046225167,4.459494104,19.608052568,-0.257412013
claude-version,EC,191,A,13.0,4.0,3.506494,20.0,0.045539,0.408475,0.35,0.0,1.0,1.69697,80.0,3.0,26.666667,3.918764735,-0.351801202,-0.306505795,0.019916115,-2.410672484,-0.803697733,0.048993735,-0.649803992,0.552788273,-1.958885835,5.035199931,19.608052568,-0.064968797
claude-version,EC,191,B,13.0,5.0,3.957143,24.0,0.056531,0.530357,0.444444,0.0,1.0,1.545455,72.0,2.0,36.0,3.918764735,0.516414992,0.116498483,0.428451812,-2.17458143,0.203043166,0.954005018,-0.649803992,0.552788273,-1.999535765,4.267592161,9.75475982,0.833099508
claude-version,EC,191,C,12.0,4.0,3.783784,25.0,0.051132,0.424576,0.363636,0.0,1.0,1.590909,77.0,3.0,25.666667,3.46449947,-0.351801202,-0.046225941,0.530585736,-2.290543548,-0.670704057,0.179660944,-0.649803992,0.552788273,-1.98734092,4.747347017,19.608052568,-0.161190405
claude-version,EC,192,A,8.0,6.0,4.873016,57.0,0.077349,0.58125,0.484375,4.0,0.0,1.234568,64.0,1.0,64.0,1.64743841,1.384631187,0.976187946,3.798871307,-1.727443188,0.623417499,1.336644524,0.871628909,-0.632943758,-2.082943578,3.49998439,-0.098532927,3.527304522
claude-version,EC,192,B,8.0,7.0,5.245902,55.0,0.085998,0.562245,0.370968,3.0,0.0,1.197531,62.0,1.0,62.0,1.64743841,2.252847381,1.326199536,3.594603459,-1.541676128,0.466436889,0.249919962,0.491270684,-0.632943758,-2.092880228,3.308082448,-0.098532927,3.334861307
claude-version,EC,192,C,8.0,7.0,5.597222,60.0,0.077739,0.51,0.465753,5.0,1.0,1.45679,73.0,1.0,73.0,1.64743841,2.252847381,1.655968077,4.105273079,-1.719066595,0.034895084,1.158198883,1.251987134,0.552788273,-2.023323681,4.363543132,-0.098532927,4.393298991
claude-version,EC,193,A,13.0,6.0,3.758065,29.0,0.060614,0.57,0.359375,4.0,2.0,1.210526,64.0,2.0,32.0,3.918764735,1.384631187,-0.070367228,0.939121432,-2.086884944,0.530492907,0.138829837,0.871628909,1.738520305,-2.089393802,3.49998439,9.75475982,0.448213078
claude-version,EC,193,B,13.0,6.0,3.823529,30.0,0.056228,0.518182,0.371429,4.0,2.0,1.276316,70.0,2.0,35.0,3.918764735,1.384631187,-0.008919068,1.041255356,-2.181089399,0.102478107,0.254337503,0.871628909,1.738520305,-2.071743015,4.075690218,9.75475982,0.736877901
claude-version,EC,193,C,15.0,6.0,4.075,38.0,0.050938,0.553125,0.402439,5.0,3.0,1.552632,82.0,2.0,41.0,4.827295265,1.384631187,0.227125634,1.858326749,-2.294710366,0.39110602,0.55149137,1.251987134,2.924252336,-1.997610249,5.227101874,9.75475982,1.314207547
claude-version,EC,194,A,17.0,8.0,4.822917,34.0,0.050239,0.411905,0.33,0.0,4.0,1.719512,100.0,4.0,25.0,5.735825795,3.121063576,0.929162231,1.449791053,-2.309723798,-0.775366057,-0.142656615,-0.649803992,4.109984367,-1.952838046,6.954219358,29.461345316,-0.225338176
